0 0 1
1.865076	1.865076	1
2.361426	2.361426	1
2.582027	2.582027	1
2.827695	2.827695	1
3.293964	3.293964	1
3.755219	3.755219	1
4.697784	4.697784	1
4.933426	4.933426	1
5.174080	5.174080	1
5.404708	5.404708	1
5.640349	5.640349	1
6.116646	6.116646	1
6.402423	6.402423	1
6.562860	6.562860	1
7.034142	7.034142	1
7.505425	7.505425	1
8.442976	8.442976	1
8.693658	8.693658	1
8.916132	8.916132	1
9.139478	9.139478	1
9.380550	9.380550	1
9.855605	9.855605	1
10.316202	10.316202	1
10.545749	10.545749	1
10.782749	10.782749	1
11.016768	11.016768	1
11.219485	11.219485	1
12.189843	12.189843	1
12.404484	12.404484	1
12.660861	12.660861	1
12.894880	12.894880	1
13.146785	13.146785	1
13.606124	13.606124	1
13.799149	13.799149	1
14.066126	14.066126	1
14.533648	14.533648	1
14.994458	14.994458	1
15.470755	15.470755	1
15.703889	15.703889	1
15.829230	15.829230	1
15.947051	15.947051	1
16.182692	16.182692	1
16.415827	16.415827	1
16.666509	16.666509	1
16.884602	16.884602	1
17.375939	17.375939	1
17.601553	17.601553	1
17.819647	17.819647	1
18.308477	18.308477	1
18.741001	18.741001	1
19.691086	19.691086	1
19.959316	19.959316	1
20.169889	20.169889	1
20.428092	20.428092	1
20.633651	20.633651	1
21.102427	21.102427	1
21.363137	21.363137	1
21.563682	21.563682	1
22.062540	22.062540	1
22.508754	22.508754	1
23.443799	23.443799	1
23.699495	23.699495	1
23.935136	23.935136	1
24.158243	24.158243	1
24.381350	24.381350	1
24.865167	24.865167	1
25.311381	25.311381	1
25.572091	25.572091	1
25.815252	25.815252	1
26.020812	26.020812	1
26.271494	26.271494	1
27.183977	27.183977	1
27.434659	27.434659	1
27.655260	27.655260	1
27.895915	27.895915	1
28.146597	28.146597	1
28.595004	28.595004	1
28.785796	28.785796	1
29.063041	29.063041	1
29.543003	29.543003	1
30.008060	30.008060	1
30.482059	30.482059	1
30.702663	30.702663	1
30.827870	30.827870	1
30.932210	30.932210	1
31.188587	31.188587	1
31.406210	31.406210	1
31.647681	31.647681	1
31.883191	31.883191	1
32.363153	32.363153	1
32.583756	32.583756	1
32.816284	32.816284	1
33.296246	33.296246	1
33.767265	33.767265	1
34.694397	34.694397	1
34.926925	34.926925	1
35.156472	35.156472	1
35.400925	35.400925	1
35.633453	35.633453	1
36.101490	36.101490	1
36.360849	36.360849	1
36.566547	36.566547	1
37.028622	37.028622	1
37.505603	37.505603	1
38.447640	38.447640	1
38.683149	38.683149	1
38.909715	38.909715	1
39.139262	39.139262	1
39.380734	39.380734	1
39.842809	39.842809	1
40.313828	40.313828	1
40.549337	40.549337	1
40.784846	40.784846	1
41.017374	41.017374	1
41.258846	41.258846	1
42.185978	42.185978	1
42.427449	42.427449	1
42.674883	42.674883	1
42.892506	42.892506	1
43.142920	43.142920	1
43.581147	43.581147	1
43.843486	43.843486	1
44.087939	44.087939	1
44.538090	44.538090	1
45.015070	45.015070	1
45.477146	45.477146	1
45.712655	45.712655	1
45.957108	45.957108	1
46.177711	46.177711	1
46.413221	46.413221	1
46.639787	46.639787	1
46.884239	46.884239	1
47.364201	47.364201	1
47.599711	47.599711	1
47.823295	47.823295	1
48.303257	48.303257	1
48.759370	48.759370	1
49.695445	49.695445	1
49.930955	49.930955	1
50.169445	50.169445	1
50.407935	50.407935	1
50.643445	50.643445	1
51.117445	51.117445	1
51.329105	51.329105	1
51.576539	51.576539	1
52.041595	52.041595	1
52.512614	52.512614	1
53.442726	53.442726	1
53.675254	53.675254	1
53.931632	53.931632	1
54.138714	54.138714	1
54.400104	54.400104	1
54.870183	54.870183	1
55.336046	55.336046	1
55.559491	55.559491	1
55.787153	55.787153	1
56.027462	56.027462	1
56.263556	56.263556	1
57.193648	57.193648	1
57.427633	57.427633	1
57.678483	57.678483	1
57.910360	57.910360	1
58.140130	58.140130	1
58.603885	58.603885	1
58.865274	58.865274	1
59.095044	59.095044	1
59.546151	59.546151	1
60.033094	60.033094	1
61.883898	61.883898	1
62.351869	62.351869	1
62.832488	62.832488	1
63.295363	63.295363	1
63.754457	63.754457	1
64.225475	64.225475	1
64.696494	64.696494	1
65.170494	65.170494	1
65.653437	65.653437	1
66.097625	66.097625	1
66.571625	66.571625	1
67.042644	67.042644	1
67.510681	67.510681	1
67.984681	67.984681	1
68.452718	68.452718	1
68.908831	68.908831	1
69.391774	69.391774	1
69.856831	69.856831	1
70.321887	70.321887	1
70.783962	70.783962	1
71.263924	71.263924	1
71.734943	71.734943	1
72.185094	72.185094	1
72.653131	72.653131	1
73.124150	73.124150	1
73.595168	73.595168	1
74.084074	74.084074	1
74.537206	74.537206	1
75.011205	75.011205	1
75.509054	75.509054	1
75.968148	75.968148	1
76.412337	76.412337	1
76.868450	76.868450	1
77.342449	77.342449	1
77.804525	77.804525	1
78.266600	78.266600	1
78.743581	78.743581	1
79.217581	79.217581	1
79.673694	79.673694	1
80.150674	80.150674	1
80.639580	80.639580	1
81.098674	81.098674	1
81.557768	81.557768	1
82.022824	82.022824	1
82.490862	82.490862	1
82.958899	82.958899	1
83.444824	83.444824	1
83.903918	83.903918	1
84.377917	84.377917	1
84.828068	84.828068	1
85.305049	85.305049	1
85.764143	85.764143	1
86.241124	86.241124	1
86.715124	86.715124	1
87.135463	87.135463	1
87.654180	87.654180	1
88.107312	88.107312	1
88.584293	88.584293	1
89.049349	89.049349	1
89.532292	89.532292	1
91.929121	91.929121	1
93.762516	93.762516	1
94.728402	94.728402	1
95.166629	95.166629	1
95.634666	95.634666	1
96.564779	96.564779	1
97.035797	97.035797	1
97.503835	97.503835	1
98.445872	98.445872	1
98.919872	98.919872	1
99.375985	99.375985	1
100.332928	100.332928	1
100.797984	100.797984	1
101.257078	101.257078	1
102.187191	102.187191	1
102.658210	102.658210	1
103.135190	103.135190	1
104.065303	104.065303	1
104.548246	104.548246	1
105.001378	105.001378	1
105.946397	105.946397	1
106.414434	106.414434	1
106.882471	106.882471	1
107.833452	107.833452	1
108.060018	108.060018	1
108.295527	108.295527	1
108.519112	108.519112	1
108.745678	108.745678	1
109.687715	109.687715	1
110.167677	110.167677	1
110.623790	110.623790	1
111.562846	111.562846	1
112.039827	112.039827	1
112.495940	112.495940	1
113.443940	113.443940	1
113.906015	113.906015	1
114.380015	114.380015	1
115.319071	115.319071	1
115.790089	115.790089	1
116.261108	116.261108	1
117.185258	117.185258	1
117.662239	117.662239	1
118.124315	118.124315	1
119.072314	119.072314	1
119.549295	119.549295	1
120.002427	120.002427	1
120.932540	120.932540	1
121.406539	121.406539	1
121.868614	121.868614	1
122.813633	122.813633	1
123.052123	123.052123	1
123.299557	123.299557	1
123.517180	123.517180	1
123.755670	123.755670	1
124.235632	124.235632	1
124.456236	124.456236	1
124.682802	124.682802	1
125.162764	125.162764	1
125.615896	125.615896	1
126.557933	126.557933	1
126.799404	126.799404	1
127.034914	127.034914	1
127.267442	127.267442	1
127.514876	127.514876	1
127.991857	127.991857	1
128.203517	128.203517	1
128.447969	128.447969	1
128.904082	128.904082	1
129.375101	129.375101	1
130.308195	130.308195	1
130.543704	130.543704	1
130.803063	130.803063	1
131.020685	131.020685	1
131.253213	131.253213	1
131.724232	131.724232	1
132.189288	132.189288	1
132.409892	132.409892	1
132.651363	132.651363	1
132.895816	132.895816	1
133.122382	133.122382	1
134.064419	134.064419	1
134.296947	134.296947	1
134.523513	134.523513	1
134.773928	134.773928	1
135.003475	135.003475	1
135.447664	135.447664	1
135.710003	135.710003	1
135.933588	135.933588	1
136.404607	136.404607	1
136.878607	136.878607	1
137.346644	137.346644	1
137.576191	137.576191	1
137.814681	137.814681	1
138.050191	138.050191	1
138.294643	138.294643	1
138.521209	138.521209	1
138.780568	138.780568	1
139.230718	139.230718	1
139.460266	139.460266	1
139.689813	139.689813	1
140.157850	140.157850	1
140.622906	140.622906	1
141.561963	141.561963	1
141.803434	141.803434	1
142.030000	142.030000	1
142.274453	142.274453	1
142.512943	142.512943	1
142.969056	142.969056	1
143.213509	143.213509	1
143.454980	143.454980	1
143.911093	143.911093	1
144.373169	144.373169	1
145.321168	145.321168	1
145.774300	145.774300	1
146.012790	146.012790	1
146.254262	146.254262	1
146.719318	146.719318	1
147.193318	147.193318	1
147.646450	147.646450	1
147.890903	147.890903	1
148.147280	148.147280	1
149.074411	149.074411	1
149.303958	149.303958	1
149.548411	149.548411	1
149.769015	149.769015	1
150.010486	150.010486	1
150.472562	150.472562	1
150.714033	150.714033	1
150.973391	150.973391	1
151.402674	151.402674	1
151.900523	151.900523	1
153.751805	153.751805	1
154.207918	154.207918	1
154.681918	154.681918	1
155.149955	155.149955	1
155.615012	155.615012	1
156.089011	156.089011	1
156.554068	156.554068	1
157.031049	157.031049	1
157.493124	157.493124	1
157.964142	157.964142	1
158.435161	158.435161	1
158.900217	158.900217	1
159.371236	159.371236	1
159.827349	159.827349	1
160.304330	160.304330	1
160.769386	160.769386	1
161.240405	161.240405	1
161.705461	161.705461	1
162.173499	162.173499	1
162.650480	162.650480	1
163.118517	163.118517	1
163.589536	163.589536	1
164.054592	164.054592	1
164.534554	164.534554	1
164.978743	164.978743	1
165.464667	165.464667	1
165.929723	165.929723	1
166.403723	166.403723	1
166.871760	166.871760	1
168.737948	168.737948	1
169.208967	169.208967	1
169.682966	169.682966	1
170.148023	170.148023	1
170.580287	170.580287	1
171.087079	171.087079	1
171.561079	171.561079	1
172.029116	172.029116	1
172.491191	172.491191	1
172.959229	172.959229	1
173.430247	173.430247	1
173.901266	173.901266	1
174.369304	174.369304	1
174.837341	174.837341	1
175.308360	175.308360	1
175.767454	175.767454	1
176.247416	176.247416	1
176.718434	176.718434	1
177.180510	177.180510	1
177.654509	177.654509	1
178.125528	178.125528	1
178.590584	178.590584	1
179.055641	179.055641	1
179.520697	179.520697	1
179.994697	179.994697	1
180.456772	180.456772	1
180.930772	180.930772	1
181.410734	181.410734	1
183.700242	183.700242	1
