61.883898	61.883898	1
62.351869	62.351869	1
62.832488	62.832488	1
63.295363	63.295363	1
63.754457	63.754457	1
64.225475	64.225475	1
64.696494	64.696494	1
65.170494	65.170494	1
65.653437	65.653437	1
66.097625	66.097625	1
66.571625	66.571625	1
67.042644	67.042644	1
67.510681	67.510681	1
67.984681	67.984681	1
68.452718	68.452718	1
68.908831	68.908831	1
69.391774	69.391774	1
69.856831	69.856831	1
70.321887	70.321887	1
70.783962	70.783962	1
71.263924	71.263924	1
71.734943	71.734943	1
72.185094	72.185094	1
72.653131	72.653131	1
73.124150	73.124150	1
73.595168	73.595168	1
74.084074	74.084074	1
74.537206	74.537206	1
75.011205	75.011205	1
75.509054	75.509054	1
75.968148	75.968148	1
76.412337	76.412337	1
76.868450	76.868450	1
77.342449	77.342449	1
77.804525	77.804525	1
78.266600	78.266600	1
78.743581	78.743581	1
79.217581	79.217581	1
79.673694	79.673694	1
80.150674	80.150674	1
80.639580	80.639580	1
81.098674	81.098674	1
81.557768	81.557768	1
82.022824	82.022824	1
82.490862	82.490862	1
82.958899	82.958899	1
83.444824	83.444824	1
83.903918	83.903918	1
84.377917	84.377917	1
84.828068	84.828068	1
85.305049	85.305049	1
85.764143	85.764143	1
86.241124	86.241124	1
86.715124	86.715124	1
87.135463	87.135463	1
87.654180	87.654180	1
88.107312	88.107312	1
88.584293	88.584293	1
89.049349	89.049349	1
89.532292	89.532292	1
91.929121	91.929121	1
93.762516	93.762516	1
94.728402	94.728402	1
95.166629	95.166629	1
95.634666	95.634666	1
96.564779	96.564779	1
97.035797	97.035797	1
97.503835	97.503835	1
98.445872	98.445872	1
98.919872	98.919872	1
99.375985	99.375985	1
100.332928	100.332928	1
100.797984	100.797984	1
101.257078	101.257078	1
102.187191	102.187191	1
102.658210	102.658210	1
103.135190	103.135190	1
104.065303	104.065303	1
104.548246	104.548246	1
105.001378	105.001378	1
105.946397	105.946397	1
106.414434	106.414434	1
106.882471	106.882471	1
107.833452	107.833452	1
108.060018	108.060018	1
108.295527	108.295527	1
108.519112	108.519112	1
108.745678	108.745678	1
109.687715	109.687715	1
